operateur;dsp;thematique;indicateur;mode;groupe_de_lignes;id_line;ligne;trimestre;annee;resultat_indicateurs_en;resultat_indicateurs_en_occurrence;objectif_reference_contrat;penalite
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01731;Ligne J;T1;2025;98.4;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01741;Ligne U;T1;2025;97.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Tram-train;;C02344;Ligne T13;T1;2025;100;;97;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01743;RER B;T1;2025;;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01742;RER A;T1;2025;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01728;RER D;T1;2025;;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01736;Ligne N;T1;2025;;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01728;RER D;T1;2025;99.1;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01729;RER E;T1;2025;99.6;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01731;Ligne J;T1;2025;97.2;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01737;Ligne L;T1;2025;99.2;;98;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01730;Ligne H;T1;2025;99.3;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01731;Ligne J;T1;2025;98.8;;97;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue à bord;Métro;;"C01373;C01386";Ligne 3 - 3B;T1;2025;81;;étalonnage;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue à bord;Métro;;C01384;Ligne 14;T1;2025;89.8;;étalonnage;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Métro;;C01372;Ligne 2;T1;2025;91.7;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;97.3;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Métro;;C01378;Ligne 8;T1;2025;96.5;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Métro;;C01380;Ligne 10;T1;2025;100;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Métro;;C01382;Ligne 12;T1;2025;98.4;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Métro;;C01384;Ligne 14;T1;2025;94.6;;95;Non
RATP;;Information voyageurs;Information en cas de travaux;Métro;;C01372;Ligne 2;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information en cas de travaux;Métro;;C01381;Ligne 11;T1;2025;;;99;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord;Métro;;C01372;Ligne 2;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord;Métro;;C01374;Ligne 4;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord;Métro;;C01375;Ligne 5;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information dynamique en situation normale en station et gare;Métro;;C01383;Ligne 13;T1;2025;99.7;;99;Non
RATP;;Information voyageurs;Information statique en situation normale à bord;Métro;;C01375;Ligne 5;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information statique en situation normale à bord;Métro;;C01381;Ligne 11;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information statique en situation normale en station et gare;Métro;;C01376;Ligne 6;T1;2025;100;;99.5;Non
RATP;;Information voyageurs;Information statique en situation normale en station et gare;Métro;;C01384;Ligne 14;T1;2025;100;;99.5;Non
RATP;;Accessibilité;Disponibilité des ascenseurs;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;96.1;;97.5;Non
RATP;;Accessibilité;Disponibilité des ascenseurs;Métro;;C01378;Ligne 8;T1;2025;100;;97.5;Non
RATP;;Accessibilité;Respect des délais de remise en service des ascenseurs;Métro;;C01376;Ligne 6;T1;2025;100;;98.5;Non
RATP;;Accessibilité;Respect des délais de remise en service des ascenseurs;Métro;;C01380;Ligne 10;T1;2025;100;;98.5;Non
RATP;;Accessibilité;Respect des délais de remise en service des ascenseurs;Métro;;C01381;Ligne 11;T1;2025;85.2;;98.5;Non
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;;C01374;Ligne 4;T1;2025;;;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;;C01382;Ligne 12;T1;2025;;;;Oui
RATP;;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;Métro;;C01375;Ligne 5;T1;2025;98.2;;97.5;Non
RATP;;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;95.9;;97;Non
RATP;;Accessibilité;Respect des délais de remise en service des escaliers mécaniques et trottoirs roulants;Métro;;C01372;Ligne 2;T1;2025;96.4;;98.5;Non
RATP;;Accessibilité;Respect des délais de remise en service des escaliers mécaniques et trottoirs roulants;Métro;;C01383;Ligne 13;T1;2025;96.9;;98.5;Non
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;;C01374;Ligne 4;T1;2025;;;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;;;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;;C01381;Ligne 11;T1;2025;;;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;;C01382;Ligne 12;T1;2025;;;;Oui
RATP;;Contact voyageurs;Qualité du contact voyageurs en station et en gare;Métro;;C01380;Ligne 10;T1;2025;99.5;;98.8;Non
RATP;;Contact voyageurs;Délai de contact en station/gare;Métro;;C01375;Ligne 5;T1;2025;100;;97;Oui
RATP;;Contact voyageurs;Délai de contact en station/gare;Métro;;C01376;Ligne 6;T1;2025;100;;97;Oui
RATP;;Contact voyageurs;Délai de contact en station/gare;Métro;;C01383;Ligne 13;T1;2025;100;;97;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Métro;;C01375;Ligne 5;T1;2025;99;;97;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;98.1;;97;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Métro;;C01382;Ligne 12;T1;2025;98;;97;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Métro;;C01384;Ligne 14;T1;2025;95.8;;97;Oui
RATP;;Propreté;Propreté des stations et gares;Métro;;C01375;Ligne 5;T1;2025;94.7;;étalonnage;Non
RATP;;Propreté;Propreté des stations et gares;Métro;;C01376;Ligne 6;T1;2025;94.8;;étalonnage;Non
RATP;;Propreté;Propreté des stations et gares;Métro;;C01379;Ligne 9;T1;2025;93.9;;étalonnage;Non
RATP;;Propreté;Propreté des stations et gares;Métro;;C01383;Ligne 13;T1;2025;94.9;;étalonnage;Non
RATP;;Propreté;Propreté des trains;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;93.8;;étalonnage;Non
RATP;;Propreté;Propreté des trains;Métro;;C01380;Ligne 10;T1;2025;92.7;;étalonnage;Non
RATP;;Ventes & Validations;Disponibilité des appareils de distribution;Métro;;C01376;Ligne 6;T1;2025;98.3;;98;Non
RATP;;Ventes & Validations;Disponibilité des appareils de distribution;Métro;;C01382;Ligne 12;T1;2025;98.2;;98;Non
RATP;;Ventes & Validations;Disponibilité des appareils de distribution;Métro;;C01383;Ligne 13;T1;2025;98.5;;98;Non
RATP;;Ventes & Validations;Disponibilité des lignes de péages;Métro;;C01374;Ligne 4;T1;2025;97.5;;98;Non
RATP;;Ventes & Validations;Disponibilité des lignes de péages;Métro;;C01375;Ligne 5;T1;2025;97.3;;98;Non
RATP;;Ventes & Validations;Disponibilité des lignes de péages;Métro;;C01378;Ligne 8;T1;2025;97.8;;98;Non
RATP;;Ventes & Validations;Disponibilité des lignes de péages;Métro;;C01380;Ligne 10;T1;2025;97.9;;98;Non
RATP;;Ventes & Validations;Disponibilité des lignes de péages;Métro;;C01383;Ligne 13;T1;2025;98.1;;98;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;;C01371;Ligne 1;T1;2025;99.7;;99;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;;"C01377;C01386";Ligne 7 - 7B;T1;2025;99.2;;99;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;;C01378;Ligne 8;T1;2025;98;;99;Non
RATP;;Sûreté;Disponibilité des équipements de vidéoprotection et station/gare;Métro;;C01378;Ligne 8;T1;2025;98.9;;98.7;Non
RATP;;Sûreté;Disponibilité des équipements de vidéoprotection et station/gare;Métro;;C01382;Ligne 12;T1;2025;99;;98.7;Non
RATP;;Sûreté;Disponibilité de la vidéoprotection à bord;Métro;;C01371;Ligne 1;T1;2025;98.7;;99.1;Non
RATP;;Sûreté;Disponibilité de la vidéoprotection à bord;Métro;;"C01373;C01386";Ligne 3 - 3B;T1;2025;;;96.9;Non
RATP;;Sûreté;Disponibilité de la vidéoprotection à bord;Métro;;C01374;Ligne 4;T1;2025;;;98.2;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord;RER;;C01742;RER A;T1;2025;98.7;;98.5;Non
RATP;;Contact voyageurs;Qualité du contact voyageurs en station et en gare;RER;;C01742;RER A;T1;2025;99;;98.7;Non
RATP;;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;RER;;C01742;RER A;T1;2025;97.7;;98;Non
RATP;;Accessibilité;Disponibilité des ascenseurs;RER;;C01743;RER B;T1;2025;99.1;;99.5;Non
RATP;;Accessibilité;Disponibilité des escaliers mécaniques et trottoirs roulants;RER;;C01743;RER B;T1;2025;98.2;;98;Non
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;RER;;C01743;RER B;T1;2025;;;;Oui
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Tramway;;C01389;T1;T1;2025;95.8;;93;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Tramway;;C01391;T3 A;T1;2025;100;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Tramway;;C01679;T3 B;T1;2025;95.8;;95;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Tramway;;C01794;T6;T1;2025;83.3;;96;Non
RATP;;Information voyageurs;Information en cas de grève;Tramway;;C01389;T1;T1;2025;;;;Oui
RATP;;Information voyageurs;Information en cas de travaux;Tramway;;C01774;T7;T1;2025;;;98.5;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Tramway;;C01389;T1;T1;2025;91.4;;étalonnage;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Tramway;;C01684;T5;T1;2025;100;;98.5;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Tramway;;C01795;T8;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Tramway;;C01391;T3 A;T1;2025;99;;98;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Tramway;;C01684;T5;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Tramway;;C01774;T7;T1;2025;100;;99;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Tramway;;C01684;T5;T1;2025;100;;98.5;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Tramway;;C01794;T6;T1;2025;100;;98.5;Non
RATP;;Contact voyageurs;Qualité du contact voyageurs à distance;Tramway;;C01391;T3 A;T1;2025;68.9;;74;Non
RATP;;Contact voyageurs;Délai de contact à distance;Tramway;;C01389;T1;T1;2025;;;;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Tramway;;C01391;T3 A;T1;2025;;;;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Tramway;;C01679;T3 B;T1;2025;;;;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Tramway;;C01774;T7;T1;2025;;;;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Tramway;;C01795;T8;T1;2025;;;;Oui
RATP;;Propreté;Propreté des véhicules;Tramway;;C01391;T3 A;T1;2025;98.2;;étalonnage;Non
RATP;;Propreté;Propreté des véhicules;Tramway;;C01679;T3 B;T1;2025;100;;étalonnage;Non
RATP;;Ventes & Validations;Disponibilité des équipements de validations;Tramway;;C01389;T1;T1;2025;75.1;;étalonnage;Non
RATP;;Ventes & Validations;Disponibilité des équipements de validations;Tramway;;C01795;T8;T1;2025;99;;97.5;Non
RATP;;Ventes & Validations;Disponibilité des équipements de distribution;Tramway;;C01390;T2;T1;2025;99.1;;98;Non
RATP;;Ventes & Validations;Disponibilité des équipements de distribution;Tramway;;C01391;T3 A;T1;2025;97.9;;98;Non
RATP;;Ventes & Validations;Disponibilité des équipements de distribution;Tramway;;C01794;T6;T1;2025;99.6;;98;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Tramway;;C01390;T2;T1;2025;100;;98.5;Non
RATP;;Sûreté;Disponibilité des équipements de vidéoprotection et station/gare;Tramway;;C01679;T3 B;T1;2025;93.9;;95;Non
RATP;;Sûreté;Disponibilité de la vidéoprotection à bord;Tramway;;C01795;T8;T1;2025;95.8;;98;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Bus;Bus;;;T1;2025;99.9;;;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus en site propre;;;T1;2025;100;;;Non
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus en site propre;;;T1;2025;98.7;;;Non
RATP;;Ventes & Validations;Disponibilité des équipements de distribution;Bus;Bus en site propre;;;T1;2025;93.4;;;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus Paris;;;T1;2025;98.6;;;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus petite couronne;;;T1;2025;85.1;;;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus petite couronne;;;T1;2025;97.4;;;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus petite couronne;;;T1;2025;97.9;;;Non
RATP;;Accessibilité;Disponibilité des palettes UFR;Bus;Bus petite couronne;;;T1;2025;98.4;;;Non
KEOLIS;22;Information voyageurs;Information théorique en situation normale aux points d'arrêt;Tram;;C02317;T9;T1;2025;100;;97;Non
KEOLIS;22;Information voyageurs;Information dynamique en situation normale à bord;Tram;;C02317;T9;T1;2025;99.1;;96;Non
RATP CAP;37;Propreté;Propreté des stations des lignes de tramway;Tramway;;C02528;T10;T1;2025;94;;92;Non
RATP CAP;37;Information voyageurs;Information dynamique en situation normale à bord;Tramway;;C02528;T10;T1;2025;99.1;;96;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale en gare et station;Train;;C01730;Ligne H;T2;2025;100;;98;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale en gare et station;Train;;C01730;Ligne P;T2;2025;100;;98;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale à bord;RER;;C01727;RER C;T2;2025;100;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale à bord;RER;;C01728;RER D;T2;2025;98.1;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale à bord;Train;;C01730;Ligne H;T2;2025;98.7;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale à bord;Train;;C01731;Ligne J;T2;2025;98.9;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs statique en situation normale à bord;Tram-train;;C02529;Ligne T12;T2;2025;100;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;RER;;C01729;RER E;T2;2025;99.5;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;Train;;C01730;Ligne H;T2;2025;97.9;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;Train;;C01738;Ligne K;T2;2025;96.2;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;Train;;C01737;Ligne L;T2;2025;98.9;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;Train;;C01731;Ligne R;T2;2025;99.4;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;Train;;C01741;Ligne U;T2;2025;97.6;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale en gare et station;Tram-train;;C02344;Ligne T13;T2;2025;93.4;;98.5;Non
SNCF;;Information voyageurs;Information voyageurs dynamique et sonore en situation normale à bord;Tram-train;;C02344;Ligne T13;T2;2025;82.6;;95;Non
SNCF;;Information voyageurs;Information voyageurs en cas de travaux;Train;;C01731;Ligne R;T2;2025;100;;99;Non
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;RER;;C01742;RER A;T2;2025;;0;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01730;Ligne H;T2;2025;;1;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01738;Ligne K;T2;2025;;0;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01737;Ligne L;T2;2025;;0;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01736;Ligne N;T2;2025;;0;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01730;Ligne P;T2;2025;;0;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Train;;C01741;Ligne U;T2;2025;;0;;Oui
SNCF;;Information voyageurs;Information voyageurs en cas de grèves;Tram-train;;C02344;Ligne T13;T2;2025;;2;;Oui
SNCF;;Information voyageurs;Information voyageurs en situation perturbée imprévue;Train;;C01731;Ligne J;T2;2025;96.3;;91;Non
SNCF;;Information voyageurs;Information voyageurs en situation perturbée imprévue;Tram-train;;C02529;Ligne T12;T2;2025;68.5;;91;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;RER;;C01728;RER D;T2;2025;96.4;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;RER;;C01742;RER A;T2;2025;98.3;;97.5;Non
